647.00,2008.00,1984.00,2,2,62,0.00,2.00,2.00,2.00,0.00,0.00,3.00,7.00,23.00,0.00,0.00,0.00,5.00,18.00
647.00,2009.00,1984.00,2,1,32,0.00,0.00,3.00,3.00,0.00,0.00,1.00,2.00,10.00,0.00,0.00,0.00,2.00,11.00
647.00,2009.00,1984.00,2,2,45,0.00,1.00,2.00,4.00,0.00,0.00,0.00,6.00,20.00,0.00,0.00,0.00,4.00,8.00
647.00,2010.00,1984.00,2,1,11,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,3.00
647.00,2010.00,1984.00,2,2,6,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00
649.00,2005.00,1980.00,2,1,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
649.00,2005.00,1980.00,2,2,4,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00
649.00,2006.00,1980.00,2,1,49,0.00,0.00,2.00,7.00,3.00,0.00,1.00,1.00,16.00,0.00,0.00,0.00,5.00,14.00
649.00,2006.00,1980.00,2,2,88,0.00,0.00,5.00,25.00,3.00,0.00,1.00,6.00,22.00,0.00,0.00,1.00,8.00,17.00
649.00,2007.00,1980.00,2,1,107,0.00,0.00,7.00,27.00,2.00,0.00,3.00,7.00,30.00,0.00,0.00,1.00,8.00,22.00
649.00,2007.00,1980.00,2,2,221,1.00,2.00,13.00,60.00,7.00,2.00,9.00,17.00,57.00,0.00,0.00,2.00,13.00,38.00
649.00,2008.00,1980.00,2,1,37,0.00,0.00,6.00,8.00,1.00,1.00,6.00,2.00,5.00,0.00,0.00,0.00,3.00,5.00
649.00,2008.00,1980.00,2,2,94,0.00,1.00,9.00,20.00,6.00,0.00,3.00,8.00,20.00,0.00,0.00,0.00,8.00,19.00
649.00,2009.00,1980.00,2,1,144,0.00,1.00,11.00,29.00,7.00,0.00,4.00,10.00,42.00,0.00,0.00,1.00,8.00,31.00
649.00,2009.00,1980.00,2,2,361,0.00,1.00,32.00,89.00,26.00,1.00,16.00,24.00,79.00,0.00,0.00,0.00,22.00,71.00
649.00,2010.00,1980.00,2,1,119,0.00,0.00,9.00,22.00,4.00,2.00,12.00,11.00,26.00,0.00,0.00,0.00,7.00,26.00
649.00,2010.00,1980.00,2,2,319,0.00,1.00,24.00,59.00,18.00,1.00,18.00,27.00,84.00,0.00,0.00,1.00,26.00,60.00
651.00,2001.00,1979.00,2,1,16,0.00,0.00,2.00,5.00,0.00,0.00,2.00,1.00,3.00,0.00,0.00,0.00,0.00,3.00
651.00,2001.00,1979.00,2,2,4,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00
651.00,2002.00,1979.00,2,1,46,0.00,0.00,3.00,13.00,1.00,0.00,3.00,7.00,10.00,0.00,0.00,0.00,0.00,9.00
651.00,2002.00,1979.00,2,2,76,0.00,1.00,5.00,17.00,3.00,0.00,4.00,11.00,13.00,0.00,0.00,0.00,0.00,22.00
651.00,2003.00,1979.00,2,1,47,0.00,0.00,6.00,6.00,1.00,0.00,0.00,5.00,11.00,0.00,0.00,0.00,3.00,15.00
651.00,2003.00,1979.00,2,2,67,0.00,0.00,6.00,13.00,3.00,3.00,0.00,4.00,14.00,0.00,0.00,1.00,5.00,18.00
651.00,2004.00,1979.00,2,1,137,0.00,1.00,14.00,29.00,4.00,1.00,8.00,9.00,36.00,0.00,0.00,0.00,14.00,21.00
651.00,2004.00,1979.00,2,2,239,0.00,2.00,21.00,45.00,8.00,0.00,13.00,17.00,66.00,0.00,0.00,1.00,14.00,52.00
651.00,2005.00,1979.00,2,1,143,0.00,0.00,21.00,24.00,2.00,0.00,6.00,12.00,29.00,0.00,0.00,1.00,12.00,36.00
651.00,2005.00,1979.00,2,2,319,0.00,3.00,15.00,69.00,10.00,3.00,17.00,18.00,60.00,0.00,0.00,1.00,29.00,94.00
651.00,2006.00,1979.00,2,1,219,0.00,1.00,22.00,47.00,8.00,1.00,16.00,16.00,55.00,0.00,0.00,1.00,16.00,36.00
651.00,2006.00,1979.00,2,2,410,0.00,9.00,35.00,83.00,16.00,4.00,19.00,27.00,75.00,0.00,0.00,5.00,29.00,108.00
651.00,2007.00,1979.00,2,1,180,0.00,1.00,19.00,29.00,3.00,2.00,11.00,19.00,47.00,0.00,0.00,3.00,11.00,35.00
651.00,2007.00,1979.00,2,2,442,0.00,6.00,44.00,78.00,13.00,2.00,12.00,32.00,100.00,0.00,1.00,2.00,40.00,112.00
651.00,2008.00,1979.00,2,1,77,0.00,1.00,8.00,14.00,0.00,1.00,3.00,7.00,17.00,0.00,0.00,0.00,6.00,20.00
651.00,2008.00,1979.00,2,2,198,0.00,4.00,13.00,26.00,3.00,3.00,9.00,17.00,53.00,0.00,0.00,1.00,12.00,57.00
651.00,2009.00,1979.00,2,1,180,0.00,1.00,12.00,29.00,15.00,0.00,11.00,12.00,45.00,0.00,0.00,1.00,12.00,42.00
651.00,2009.00,1979.00,2,2,467,0.00,5.00,39.00,89.00,17.00,6.00,17.00,33.00,104.00,0.00,1.00,5.00,32.00,119.00
651.00,2010.00,1979.00,2,1,208,0.00,1.00,27.00,23.00,6.00,1.00,13.00,19.00,48.00,0.00,0.00,1.00,11.00,58.00
651.00,2010.00,1979.00,2,2,460,0.00,3.00,24.00,70.00,8.00,4.00,20.00,34.00,109.00,0.00,0.00,3.00,45.00,140.00
653.00,2000.00,1971.00,1,1,29,0.00,1.00,3.00,4.00,0.00,0.00,2.00,7.00,2.00,0.00,0.00,0.00,0.00,10.00
653.00,2000.00,1971.00,1,2,196,0.00,2.00,13.00,24.00,4.00,0.00,8.00,36.00,37.00,0.00,0.00,0.00,0.00,72.00
653.00,2001.00,1971.00,1,2,21,0.00,0.00,0.00,4.00,0.00,0.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,5.00
653.00,2004.00,1971.00,1,1,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
653.00,2004.00,1971.00,1,2,59,0.00,2.00,5.00,11.00,2.00,0.00,4.00,4.00,20.00,0.00,0.00,0.00,5.00,6.00
653.00,2005.00,1971.00,1,2,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
654.00,2008.00,1986.00,2,1,24,0.00,0.00,0.00,8.00,0.00,0.00,3.00,2.00,6.00,0.00,0.00,0.00,0.00,5.00
654.00,2008.00,1986.00,2,2,62,0.00,1.00,5.00,16.00,1.00,1.00,4.00,3.00,17.00,0.00,0.00,0.00,6.00,8.00
654.00,2009.00,1986.00,2,1,19,0.00,0.00,2.00,3.00,0.00,0.00,1.00,1.00,6.00,0.00,0.00,0.00,1.00,5.00
654.00,2009.00,1986.00,2,2,38,0.00,1.00,1.00,13.00,1.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,3.00,11.00
654.00,2010.00,1986.00,2,1,50,0.00,3.00,2.00,9.00,1.00,1.00,5.00,1.00,9.00,0.00,0.00,0.00,8.00,11.00
654.00,2010.00,1986.00,2,2,92,0.00,0.00,4.00,19.00,0.00,0.00,7.00,8.00,25.00,0.00,0.00,0.00,6.00,23.00
656.00,2000.00,1968.00,2,1,129,0.00,0.00,13.00,26.00,2.00,0.00,11.00,25.00,23.00,0.00,0.00,0.00,0.00,29.00
656.00,2000.00,1968.00,2,2,247,0.00,1.00,24.00,45.00,6.00,1.00,14.00,32.00,66.00,0.00,0.00,0.00,0.00,58.00
656.00,2001.00,1968.00,2,1,55,0.00,1.00,7.00,7.00,0.00,0.00,1.00,8.00,21.00,0.00,0.00,0.00,0.00,10.00
656.00,2001.00,1968.00,2,2,74,0.00,0.00,7.00,14.00,3.00,0.00,2.00,14.00,17.00,0.00,0.00,0.00,0.00,17.00
657.00,2010.00,1985.00,1,1,10,0.00,0.00,1.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00
657.00,2010.00,1985.00,1,2,54,0.00,1.00,3.00,11.00,1.00,0.00,2.00,1.00,15.00,0.00,0.00,0.00,5.00,15.00
658.00,2001.00,1979.00,1,2,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
658.00,2002.00,1979.00,1,1,5,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
658.00,2002.00,1979.00,1,2,73,0.00,0.00,12.00,29.00,1.00,0.00,2.00,8.00,8.00,0.00,0.00,0.00,0.00,13.00
658.00,2003.00,1979.00,1,1,11,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,1.00,3.00
658.00,2003.00,1979.00,1,2,73,0.00,1.00,10.00,23.00,4.00,0.00,6.00,4.00,13.00,0.00,0.00,0.00,1.00,11.00
658.00,2004.00,1979.00,1,2,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
658.00,2006.00,1979.00,1,2,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
658.00,2007.00,1979.00,1,1,163,0.00,1.00,33.00,59.00,7.00,0.00,2.00,11.00,16.00,0.00,0.00,1.00,6.00,27.00
658.00,2007.00,1979.00,1,2,342,0.00,0.00,70.00,105.00,19.00,1.00,14.00,28.00,33.00,0.00,0.00,1.00,11.00,60.00
658.00,2008.00,1979.00,1,1,169,0.00,0.00,31.00,58.00,8.00,0.00,4.00,12.00,21.00,0.00,0.00,1.00,7.00,27.00
658.00,2008.00,1979.00,1,2,426,0.00,2.00,77.00,139.00,25.00,0.00,14.00,26.00,61.00,0.00,0.00,0.00,14.00,68.00
658.00,2009.00,1979.00,1,1,161,0.00,1.00,19.00,47.00,3.00,0.00,2.00,16.00,32.00,0.00,0.00,0.00,10.00,31.00
658.00,2009.00,1979.00,1,2,443,0.00,1.00,69.00,138.00,22.00,0.00,12.00,38.00,81.00,0.00,0.00,2.00,15.00,65.00
658.00,2010.00,1979.00,1,1,79,0.00,1.00,10.00,26.00,1.00,0.00,3.00,7.00,6.00,0.00,0.00,0.00,4.00,21.00
658.00,2010.00,1979.00,1,2,346,0.00,4.00,58.00,101.00,12.00,0.00,15.00,36.00,58.00,0.00,0.00,1.00,16.00,45.00
661.00,2004.00,1981.00,2,2,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
662.00,2004.00,1973.00,2,1,17,0.00,1.00,2.00,3.00,1.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,2.00,3.00
662.00,2004.00,1973.00,2,2,31,0.00,0.00,2.00,4.00,0.00,0.00,0.00,2.00,10.00,0.00,0.00,0.00,4.00,9.00
662.00,2005.00,1973.00,2,1,6,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00
662.00,2005.00,1973.00,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
664.00,2000.00,1973.00,1,1,191,0.00,1.00,20.00,15.00,4.00,1.00,14.00,38.00,49.00,0.00,0.00,0.00,0.00,49.00
664.00,2000.00,1973.00,1,2,526,0.00,0.00,41.00,45.00,12.00,9.00,28.00,98.00,149.00,0.00,0.00,0.00,0.00,144.00
664.00,2001.00,1973.00,1,1,221,0.00,1.00,18.00,25.00,3.00,1.00,11.00,37.00,61.00,0.00,0.00,0.00,0.00,64.00
664.00,2001.00,1973.00,1,2,474,0.00,4.00,42.00,45.00,6.00,3.00,23.00,74.00,154.00,0.00,0.00,0.00,0.00,123.00
664.00,2002.00,1973.00,1,1,164,0.00,3.00,10.00,14.00,3.00,4.00,12.00,25.00,58.00,0.00,0.00,0.00,0.00,35.00
664.00,2002.00,1973.00,1,2,520,0.00,3.00,50.00,56.00,11.00,7.00,22.00,88.00,133.00,0.00,0.00,0.00,0.00,150.00
664.00,2003.00,1973.00,1,1,202,0.00,0.00,18.00,26.00,3.00,3.00,6.00,18.00,48.00,0.00,1.00,1.00,18.00,60.00
664.00,2003.00,1973.00,1,2,464,0.00,2.00,46.00,48.00,9.00,2.00,14.00,39.00,135.00,0.00,0.00,11.00,37.00,121.00
664.00,2004.00,1973.00,1,1,244,0.00,2.00,19.00,26.00,3.00,2.00,15.00,19.00,58.00,0.00,0.00,0.00,23.00,77.00
664.00,2004.00,1973.00,1,2,454,0.00,0.00,56.00,45.00,17.00,4.00,16.00,43.00,107.00,0.00,0.00,4.00,43.00,119.00
664.00,2005.00,1973.00,1,1,226,0.00,0.00,19.00,32.00,2.00,2.00,10.00,22.00,50.00,0.00,0.00,3.00,26.00,60.00
664.00,2005.00,1973.00,1,2,453,0.00,2.00,31.00,37.00,8.00,4.00,22.00,54.00,136.00,0.00,0.00,0.00,41.00,118.00
664.00,2006.00,1973.00,1,1,189,0.00,3.00,24.00,22.00,6.00,2.00,5.00,19.00,46.00,0.00,0.00,1.00,13.00,48.00
664.00,2006.00,1973.00,1,2,472,0.00,1.00,42.00,63.00,18.00,2.00,25.00,38.00,136.00,0.00,1.00,4.00,31.00,111.00
664.00,2007.00,1973.00,1,1,153,0.00,2.00,14.00,26.00,1.00,1.00,5.00,12.00,22.00,0.00,0.00,0.00,20.00,50.00
664.00,2007.00,1973.00,1,2,447,0.00,0.00,51.00,53.00,11.00,1.00,19.00,34.00,124.00,0.00,0.00,3.00,37.00,114.00
664.00,2008.00,1973.00,1,1,184,0.00,1.00,20.00,33.00,3.00,2.00,4.00,14.00,42.00,0.00,0.00,1.00,18.00,46.00
664.00,2008.00,1973.00,1,2,437,0.00,0.00,44.00,49.00,14.00,3.00,19.00,47.00,117.00,0.00,0.00,3.00,40.00,101.00
664.00,2009.00,1973.00,1,1,184,0.00,0.00,16.00,38.00,7.00,0.00,7.00,14.00,44.00,0.00,0.00,2.00,14.00,42.00
664.00,2009.00,1973.00,1,2,435,0.00,2.00,54.00,60.00,17.00,2.00,22.00,32.00,119.00,0.00,1.00,5.00,30.00,91.00
664.00,2010.00,1973.00,1,1,136,0.00,0.00,17.00,15.00,0.00,1.00,9.00,8.00,35.00,0.00,0.00,1.00,14.00,36.00
664.00,2010.00,1973.00,1,2,471,0.00,2.00,50.00,75.00,8.00,4.00,23.00,37.00,122.00,0.00,0.00,3.00,38.00,109.00
666.00,2008.00,1982.00,2,1,11,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2.00,3.00
666.00,2008.00,1982.00,2,2,8,0.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00
667.00,2003.00,1970.00,1,1,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
668.00,2000.00,1976.00,1,1,56,0.00,0.00,4.00,8.00,0.00,2.00,2.00,10.00,10.00,0.00,0.00,0.00,0.00,20.00
668.00,2000.00,1976.00,1,2,171,0.00,0.00,18.00,37.00,1.00,2.00,12.00,26.00,34.00,0.00,0.00,0.00,0.00,41.00
668.00,2001.00,1976.00,1,1,82,0.00,0.00,9.00,15.00,0.00,0.00,5.00,18.00,13.00,0.00,0.00,0.00,0.00,22.00
668.00,2001.00,1976.00,1,2,245,0.00,1.00,27.00,57.00,2.00,1.00,8.00,45.00,41.00,0.00,0.00,0.00,0.00,63.00
669.00,2000.00,1972.00,1,1,114,0.00,2.00,7.00,31.00,3.00,0.00,7.00,12.00,27.00,0.00,0.00,0.00,0.00,25.00
669.00,2000.00,1972.00,1,2,434,0.00,4.00,35.00,100.00,18.00,2.00,25.00,56.00,107.00,0.00,0.00,0.00,0.00,87.00
669.00,2001.00,1972.00,1,1,68,0.00,2.00,7.00,20.00,3.00,0.00,3.00,4.00,17.00,0.00,0.00,0.00,0.00,12.00
669.00,2001.00,1972.00,1,2,395,0.00,3.00,39.00,88.00,19.00,3.00,25.00,50.00,88.00,0.00,0.00,0.00,0.00,80.00
669.00,2002.00,1972.00,1,1,69,0.00,1.00,6.00,20.00,3.00,0.00,2.00,9.00,12.00,0.00,0.00,0.00,0.00,16.00
669.00,2002.00,1972.00,1,2,432,0.00,6.00,41.00,106.00,17.00,2.00,22.00,62.00,102.00,0.00,0.00,0.00,0.00,74.00
669.00,2003.00,1972.00,1,1,16,0.00,0.00,0.00,6.00,1.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,1.00,2.00
669.00,2003.00,1972.00,1,2,201,0.00,1.00,33.00,48.00,5.00,0.00,10.00,12.00,41.00,0.00,0.00,0.00,12.00,39.00
669.00,2004.00,1972.00,1,1,3,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
669.00,2004.00,1972.00,1,2,83,0.00,1.00,10.00,18.00,2.00,0.00,8.00,2.00,21.00,0.00,0.00,0.00,5.00,16.00
669.00,2005.00,1972.00,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
669.00,2005.00,1972.00,1,2,29,0.00,1.00,6.00,5.00,1.00,0.00,1.00,0.00,8.00,0.00,0.00,0.00,0.00,7.00
670.00,2001.00,1973.00,1,2,69,0.00,0.00,7.00,20.00,3.00,1.00,2.00,3.00,17.00,0.00,0.00,0.00,0.00,16.00
670.00,2002.00,1973.00,1,2,20,0.00,0.00,1.00,2.00,1.00,0.00,2.00,1.00,9.00,0.00,0.00,0.00,0.00,4.00
670.00,2003.00,1973.00,1,2,318,0.00,1.00,34.00,47.00,10.00,1.00,7.00,24.00,85.00,0.00,0.00,6.00,26.00,77.00
670.00,2004.00,1973.00,1,2,296,0.00,0.00,41.00,46.00,7.00,4.00,11.00,27.00,79.00,0.00,0.00,0.00,21.00,60.00
670.00,2005.00,1973.00,1,2,226,0.00,1.00,32.00,37.00,1.00,1.00,7.00,19.00,59.00,0.00,0.00,2.00,10.00,57.00
670.00,2006.00,1973.00,1,2,208,0.00,0.00,24.00,30.00,5.00,4.00,10.00,17.00,42.00,0.00,0.00,1.00,19.00,56.00
670.00,2007.00,1973.00,1,2,89,0.00,1.00,11.00,23.00,0.00,1.00,2.00,3.00,18.00,0.00,0.00,1.00,6.00,23.00
671.00,2001.00,1973.00,2,1,29,0.00,0.00,4.00,9.00,2.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,4.00
671.00,2002.00,1973.00,2,1,12,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00
671.00,2003.00,1973.00,2,1,46,0.00,0.00,8.00,12.00,2.00,0.00,2.00,6.00,8.00,0.00,0.00,1.00,2.00,5.00
671.00,2004.00,1973.00,2,1,23,0.00,0.00,3.00,8.00,0.00,0.00,0.00,1.00,7.00,0.00,0.00,0.00,1.00,3.00
671.00,2005.00,1973.00,2,1,34,0.00,1.00,6.00,7.00,1.00,0.00,1.00,3.00,5.00,0.00,0.00,0.00,5.00,5.00
671.00,2006.00,1973.00,2,1,43,0.00,0.00,7.00,12.00,0.00,0.00,1.00,3.00,6.00,0.00,0.00,0.00,3.00,11.00
671.00,2007.00,1973.00,2,1,15,0.00,0.00,1.00,4.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,4.00
674.00,2000.00,1977.00,1,2,102,0.00,0.00,7.00,24.00,1.00,0.00,3.00,18.00,30.00,0.00,0.00,0.00,0.00,19.00
674.00,2001.00,1977.00,1,2,395,0.00,3.00,45.00,81.00,6.00,0.00,15.00,60.00,93.00,0.00,0.00,0.00,0.00,92.00
674.00,2002.00,1977.00,1,2,197,0.00,1.00,15.00,45.00,7.00,1.00,8.00,31.00,45.00,0.00,0.00,0.00,0.00,44.00
674.00,2003.00,1977.00,1,2,203,0.00,0.00,12.00,48.00,3.00,0.00,10.00,15.00,41.00,0.00,0.00,1.00,13.00,60.00
674.00,2004.00,1977.00,1,2,144,0.00,1.00,8.00,33.00,5.00,0.00,5.00,10.00,37.00,0.00,0.00,3.00,7.00,35.00
675.00,2000.00,1977.00,2,1,42,0.00,0.00,6.00,11.00,2.00,0.00,3.00,2.00,7.00,0.00,0.00,0.00,0.00,11.00
675.00,2001.00,1977.00,2,1,125,0.00,1.00,16.00,31.00,5.00,0.00,5.00,16.00,27.00,0.00,0.00,0.00,0.00,24.00
675.00,2002.00,1977.00,2,1,54,0.00,1.00,2.00,13.00,0.00,0.00,2.00,10.00,15.00,0.00,0.00,0.00,0.00,11.00
675.00,2003.00,1977.00,2,1,62,0.00,0.00,4.00,13.00,3.00,0.00,6.00,4.00,15.00,0.00,0.00,1.00,2.00,14.00
675.00,2004.00,1977.00,2,1,63,0.00,0.00,4.00,16.00,1.00,0.00,1.00,5.00,19.00,0.00,0.00,0.00,3.00,14.00
676.00,2010.00,1982.00,2,1,29,0.00,1.00,2.00,7.00,1.00,0.00,1.00,0.00,9.00,0.00,0.00,1.00,1.00,6.00
676.00,2010.00,1982.00,2,2,91,0.00,0.00,5.00,30.00,2.00,1.00,4.00,6.00,17.00,0.00,0.00,1.00,5.00,20.00
677.00,2008.00,1986.00,1,1,93,0.00,1.00,5.00,29.00,5.00,2.00,8.00,8.00,21.00,0.00,0.00,0.00,1.00,13.00
677.00,2008.00,1986.00,1,2,223,0.00,0.00,14.00,59.00,12.00,0.00,12.00,23.00,47.00,0.00,0.00,3.00,10.00,43.00
677.00,2009.00,1986.00,1,1,132,0.00,2.00,6.00,49.00,4.00,0.00,3.00,7.00,34.00,0.00,0.00,0.00,9.00,18.00
677.00,2009.00,1986.00,1,2,285,0.00,0.00,16.00,101.00,17.00,1.00,10.00,27.00,48.00,0.00,0.00,2.00,13.00,50.00
677.00,2010.00,1986.00,1,1,31,0.00,0.00,3.00,13.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,3.00,4.00
677.00,2010.00,1986.00,1,2,102,0.00,0.00,9.00,27.00,1.00,0.00,7.00,7.00,23.00,0.00,0.00,1.00,3.00,24.00
680.00,2000.00,1962.00,2,1,121,0.00,1.00,14.00,21.00,3.00,0.00,7.00,31.00,11.00,0.00,0.00,0.00,0.00,33.00
680.00,2000.00,1962.00,2,2,172,0.00,0.00,22.00,39.00,3.00,0.00,7.00,26.00,23.00,0.00,0.00,0.00,0.00,52.00
680.00,2001.00,1962.00,2,1,83,0.00,1.00,6.00,19.00,3.00,1.00,4.00,12.00,14.00,0.00,0.00,0.00,0.00,23.00
680.00,2001.00,1962.00,2,2,88,0.00,0.00,7.00,19.00,1.00,2.00,3.00,6.00,24.00,0.00,0.00,0.00,0.00,26.00
681.00,2010.00,1987.00,1,1,138,0.00,0.00,14.00,36.00,3.00,0.00,7.00,11.00,31.00,0.00,0.00,2.00,13.00,21.00
681.00,2010.00,1987.00,1,2,457,0.00,1.00,52.00,102.00,16.00,1.00,23.00,35.00,92.00,0.00,0.00,1.00,26.00,108.00
682.00,2002.00,1978.00,2,1,2,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
682.00,2002.00,1978.00,2,2,9,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,2.00
682.00,2003.00,1978.00,2,1,22,0.00,0.00,3.00,8.00,1.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,1.00,3.00
682.00,2003.00,1978.00,2,2,16,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,2.00,4.00
682.00,2004.00,1978.00,2,1,24,0.00,0.00,3.00,3.00,0.00,0.00,1.00,2.00,4.00,0.00,0.00,0.00,1.00,10.00
682.00,2004.00,1978.00,2,2,16,0.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,3.00
682.00,2005.00,1978.00,2,1,20,0.00,0.00,1.00,5.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00,0.00,1.00,6.00
682.00,2005.00,1978.00,2,2,8,0.00,0.00,1.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00
685.00,2007.00,1983.00,2,1,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
687.00,2000.00,1969.00,2,1,110,0.00,1.00,6.00,12.00,7.00,0.00,3.00,22.00,32.00,0.00,0.00,0.00,0.00,27.00
687.00,2000.00,1969.00,2,2,82,0.00,1.00,3.00,17.00,2.00,0.00,2.00,11.00,33.00,0.00,0.00,0.00,0.00,13.00
687.00,2001.00,1969.00,2,1,47,0.00,0.00,5.00,7.00,2.00,0.00,2.00,8.00,16.00,0.00,0.00,0.00,0.00,7.00
687.00,2001.00,1969.00,2,2,138,0.00,1.00,10.00,42.00,5.00,1.00,11.00,14.00,32.00,0.00,0.00,0.00,0.00,22.00
688.00,2006.00,1980.00,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
688.00,2006.00,1980.00,2,2,14,0.00,0.00,2.00,3.00,0.00,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,4.00
688.00,2007.00,1980.00,2,1,107,0.00,1.00,12.00,13.00,1.00,1.00,4.00,9.00,29.00,0.00,0.00,1.00,12.00,24.00
688.00,2007.00,1980.00,2,2,101,0.00,3.00,8.00,15.00,0.00,1.00,4.00,8.00,30.00,0.00,0.00,2.00,7.00,23.00
688.00,2008.00,1980.00,2,1,84,0.00,0.00,3.00,19.00,2.00,1.00,1.00,7.00,26.00,0.00,0.00,2.00,5.00,18.00
688.00,2008.00,1980.00,2,2,133,0.00,1.00,5.00,21.00,1.00,3.00,1.00,12.00,32.00,0.00,0.00,1.00,13.00,43.00
688.00,2009.00,1980.00,2,1,146,0.00,1.00,12.00,19.00,0.00,2.00,7.00,17.00,37.00,0.00,0.00,0.00,16.00,35.00
688.00,2009.00,1980.00,2,2,280,0.00,6.00,17.00,51.00,3.00,3.00,18.00,23.00,64.00,0.00,0.00,2.00,27.00,66.00
688.00,2010.00,1980.00,2,1,146,0.00,0.00,10.00,13.00,2.00,1.00,7.00,11.00,44.00,0.00,0.00,3.00,17.00,38.00
688.00,2010.00,1980.00,2,2,407,0.00,4.00,16.00,65.00,3.00,2.00,11.00,35.00,117.00,0.00,0.00,7.00,47.00,100.00
690.00,2000.00,1979.00,2,1,14,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,3.00
690.00,2000.00,1979.00,2,2,28,0.00,0.00,1.00,6.00,0.00,0.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,7.00
690.00,2002.00,1979.00,2,1,10,0.00,0.00,2.00,4.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00
690.00,2002.00,1979.00,2,2,44,0.00,0.00,4.00,17.00,0.00,0.00,2.00,3.00,11.00,0.00,0.00,0.00,0.00,7.00
690.00,2003.00,1979.00,2,1,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
690.00,2003.00,1979.00,2,2,2,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
694.00,2007.00,1984.00,1,1,31,0.00,1.00,0.00,4.00,0.00,1.00,1.00,4.00,11.00,0.00,0.00,0.00,3.00,6.00
